id,split,label,snr_target,noise_type,pd_path
860d4f7341b24f33a2ee9a9db3302277,train,1,10.0,1overf,.\data\pd\860d4f7341b24f33a2ee9a9db3302277_pd.npz
29021bfec4d648469b2f42726f8e9b65,train,1,4.0,1overf,.\data\pd\29021bfec4d648469b2f42726f8e9b65_pd.npz
22ed12ed75694c21b65ec315d4d90dd6,train,1,6.0,1overf,.\data\pd\22ed12ed75694c21b65ec315d4d90dd6_pd.npz
aeff7fe9d8fc4e2c89d6e325f4d4ac96,train,1,3.0,white,.\data\pd\aeff7fe9d8fc4e2c89d6e325f4d4ac96_pd.npz
e6ea5b34532442f0bccfc9144a369659,train,1,6.0,1overf,.\data\pd\e6ea5b34532442f0bccfc9144a369659_pd.npz
8a1b4f7d517c4a68b118623ba60bd16e,train,1,4.0,white,.\data\pd\8a1b4f7d517c4a68b118623ba60bd16e_pd.npz
e19b88c4c37440ab8c55b74d626ef66a,val,1,8.0,1overf,.\data\pd\e19b88c4c37440ab8c55b74d626ef66a_pd.npz
6f182bb9d9564c62a87449b46c896358,val,1,5.0,1overf,.\data\pd\6f182bb9d9564c62a87449b46c896358_pd.npz
2205ccc139f44eb8bc25bcd9cd8bb44c,train,1,5.0,1overf,.\data\pd\2205ccc139f44eb8bc25bcd9cd8bb44c_pd.npz
5f1c73e863444fe480c0a62fe276ff63,test,1,8.0,1overf,.\data\pd\5f1c73e863444fe480c0a62fe276ff63_pd.npz
4e310d8e559c4052b0a345491b159671,train,1,2.0,1overf,.\data\pd\4e310d8e559c4052b0a345491b159671_pd.npz
a858fb095a9145db866714bd9654ce54,train,1,8.0,1overf,.\data\pd\a858fb095a9145db866714bd9654ce54_pd.npz
925415518e94436094a41c434fe2dc81,train,1,4.0,1overf,.\data\pd\925415518e94436094a41c434fe2dc81_pd.npz
26b123d0bbde4df9b4635ddc6bc4358b,train,1,2.0,1overf,.\data\pd\26b123d0bbde4df9b4635ddc6bc4358b_pd.npz
f289bacfb51a4b0cae062616d039437c,val,1,5.0,white,.\data\pd\f289bacfb51a4b0cae062616d039437c_pd.npz
6a662c187ddc4c51aa2fa849860f7fd2,train,1,3.0,1overf,.\data\pd\6a662c187ddc4c51aa2fa849860f7fd2_pd.npz
d9cb5416f00047f9ba280df79d00f6ba,val,1,2.0,1overf,.\data\pd\d9cb5416f00047f9ba280df79d00f6ba_pd.npz
3cadbeefffa845629490f37ec053ec3e,train,1,8.0,white,.\data\pd\3cadbeefffa845629490f37ec053ec3e_pd.npz
ab1f27baca8a4a04a15a71224980f870,train,1,5.0,1overf,.\data\pd\ab1f27baca8a4a04a15a71224980f870_pd.npz
534bce103296485eb554e297476d0026,train,1,5.0,1overf,.\data\pd\534bce103296485eb554e297476d0026_pd.npz
aaaa45bff5604319a9272d81c063dde7,test,1,2.0,white,.\data\pd\aaaa45bff5604319a9272d81c063dde7_pd.npz
91706b87ccd74e959d4d58498e3cbd79,train,1,5.0,white,.\data\pd\91706b87ccd74e959d4d58498e3cbd79_pd.npz
7b65fcf8da8a49019c98e4cf7ab3946f,train,1,6.0,1overf,.\data\pd\7b65fcf8da8a49019c98e4cf7ab3946f_pd.npz
e41ee80a9b3343d19526f24f1c8c786e,train,1,4.0,white,.\data\pd\e41ee80a9b3343d19526f24f1c8c786e_pd.npz
2f6fab71b79f4177b5dbd29c8a24dc2d,train,1,3.0,1overf,.\data\pd\2f6fab71b79f4177b5dbd29c8a24dc2d_pd.npz
813dce1a5c77408e885546d0c8248fe6,test,1,6.0,white,.\data\pd\813dce1a5c77408e885546d0c8248fe6_pd.npz
550c33c43b434eed9115e4fd74310d5b,val,1,4.0,white,.\data\pd\550c33c43b434eed9115e4fd74310d5b_pd.npz
9cb6be65ecf649bcbb51a535d54c43a7,train,1,2.0,1overf,.\data\pd\9cb6be65ecf649bcbb51a535d54c43a7_pd.npz
e0cc0caa6bd14b1a86cfa595c7ec8155,train,1,4.0,1overf,.\data\pd\e0cc0caa6bd14b1a86cfa595c7ec8155_pd.npz
64dbb2c39e5d4523b393d927a2aa263b,train,1,8.0,white,.\data\pd\64dbb2c39e5d4523b393d927a2aa263b_pd.npz
09f598da6f804948917c8dff019270d2,test,1,6.0,1overf,.\data\pd\09f598da6f804948917c8dff019270d2_pd.npz
d549a028ca144799900fa801ff92c0b3,train,1,10.0,white,.\data\pd\d549a028ca144799900fa801ff92c0b3_pd.npz
9357237e3ba343cea884a9b72b538f41,train,1,4.0,white,.\data\pd\9357237e3ba343cea884a9b72b538f41_pd.npz
b0898023d55645a78428a1a72b79bfbe,train,1,10.0,1overf,.\data\pd\b0898023d55645a78428a1a72b79bfbe_pd.npz
85860f1d7e204cba90ae82d659aa0555,test,1,4.0,1overf,.\data\pd\85860f1d7e204cba90ae82d659aa0555_pd.npz
e3a42bf43de4471ebfc5866dcd1f2fe4,train,1,3.0,white,.\data\pd\e3a42bf43de4471ebfc5866dcd1f2fe4_pd.npz
097d2dcf8aa84edc9c61c25296c8ddaa,train,1,3.0,white,.\data\pd\097d2dcf8aa84edc9c61c25296c8ddaa_pd.npz
577de0ba24e04ebdb804de1881312cc9,test,1,10.0,white,.\data\pd\577de0ba24e04ebdb804de1881312cc9_pd.npz
bb3079884900424ba1fb485ff67fb0ce,train,1,2.0,white,.\data\pd\bb3079884900424ba1fb485ff67fb0ce_pd.npz
bfbf3e16e320460494d4852b69249b28,test,1,5.0,1overf,.\data\pd\bfbf3e16e320460494d4852b69249b28_pd.npz
91c3aba6c16f4f2f80add8ffd176f6b4,train,1,8.0,1overf,.\data\pd\91c3aba6c16f4f2f80add8ffd176f6b4_pd.npz
00097e3dd036475584b83e7407394798,train,1,5.0,white,.\data\pd\00097e3dd036475584b83e7407394798_pd.npz
b6d9ce8289904162992bac3470da514c,train,1,10.0,1overf,.\data\pd\b6d9ce8289904162992bac3470da514c_pd.npz
0974030bf8774e1995c3a6fefc3f8249,val,1,4.0,1overf,.\data\pd\0974030bf8774e1995c3a6fefc3f8249_pd.npz
e1a3043a853f4258b3b8e1bea7c61ada,train,1,10.0,white,.\data\pd\e1a3043a853f4258b3b8e1bea7c61ada_pd.npz
2e7c35ff86ae41539804ef9567561171,test,1,4.0,1overf,.\data\pd\2e7c35ff86ae41539804ef9567561171_pd.npz
e52db6a5ceca4a0f92106016e673d09f,val,1,6.0,white,.\data\pd\e52db6a5ceca4a0f92106016e673d09f_pd.npz
7cffb2a2c38341ec9e387de6e83d420a,val,1,5.0,1overf,.\data\pd\7cffb2a2c38341ec9e387de6e83d420a_pd.npz
efab4e6cebaa4a2298f41bbc0d898f93,val,1,10.0,white,.\data\pd\efab4e6cebaa4a2298f41bbc0d898f93_pd.npz
70f79eedb7cb464bb825815842fa0f4c,train,1,10.0,1overf,.\data\pd\70f79eedb7cb464bb825815842fa0f4c_pd.npz
abcf0329915c4adab1b98a0059a27c32,test,1,8.0,1overf,.\data\pd\abcf0329915c4adab1b98a0059a27c32_pd.npz
d4869dced5204feca42dbe5b277b062f,train,1,4.0,white,.\data\pd\d4869dced5204feca42dbe5b277b062f_pd.npz
d710fe6717a84f7d97229bca12c53a87,train,1,5.0,white,.\data\pd\d710fe6717a84f7d97229bca12c53a87_pd.npz
3b22614aac1948bd852438500f5c361e,train,1,8.0,white,.\data\pd\3b22614aac1948bd852438500f5c361e_pd.npz
d9fc19f6a20643deafc02b2aff1c74da,train,1,2.0,white,.\data\pd\d9fc19f6a20643deafc02b2aff1c74da_pd.npz
b74ba88a16ec4744a7ff1fcec7166ace,test,1,5.0,1overf,.\data\pd\b74ba88a16ec4744a7ff1fcec7166ace_pd.npz
984042f4eecb46d3b1b6bd39caccc648,train,1,6.0,1overf,.\data\pd\984042f4eecb46d3b1b6bd39caccc648_pd.npz
f99e5adde35643e19e4c512eed532993,train,1,4.0,1overf,.\data\pd\f99e5adde35643e19e4c512eed532993_pd.npz
27de31bd6453499fa31458b8b6cbff3d,train,1,6.0,white,.\data\pd\27de31bd6453499fa31458b8b6cbff3d_pd.npz
832aff6d03004809a38ae3f587c4aed5,train,1,2.0,1overf,.\data\pd\832aff6d03004809a38ae3f587c4aed5_pd.npz
d95b0491dec7408ca892683d05ee4793,train,1,10.0,1overf,.\data\pd\d95b0491dec7408ca892683d05ee4793_pd.npz
c8e55aa7c84b494ea6ba3da6e6ee0269,train,1,5.0,1overf,.\data\pd\c8e55aa7c84b494ea6ba3da6e6ee0269_pd.npz
28d7eda5f3b94462baaed1bfbb9b55bf,test,1,2.0,1overf,.\data\pd\28d7eda5f3b94462baaed1bfbb9b55bf_pd.npz
ec5a8d5bf08e42e4b500bf39cf403435,val,1,10.0,1overf,.\data\pd\ec5a8d5bf08e42e4b500bf39cf403435_pd.npz
cda60a15698f4ae583e068d282cee906,train,1,3.0,white,.\data\pd\cda60a15698f4ae583e068d282cee906_pd.npz
0214a706869e43228eb4d4d1ca1c2106,train,1,3.0,1overf,.\data\pd\0214a706869e43228eb4d4d1ca1c2106_pd.npz
7843ff0620c241f6b6cf2813f0ab8d8e,train,1,4.0,1overf,.\data\pd\7843ff0620c241f6b6cf2813f0ab8d8e_pd.npz
e12bf87a76ac491a8cd60253e873fba8,train,1,5.0,1overf,.\data\pd\e12bf87a76ac491a8cd60253e873fba8_pd.npz
ad9b3f47655d492792cf63f4a755f1ec,train,1,10.0,1overf,.\data\pd\ad9b3f47655d492792cf63f4a755f1ec_pd.npz
66f6f096ca9840b8ac83e7bd410f4c98,train,1,4.0,1overf,.\data\pd\66f6f096ca9840b8ac83e7bd410f4c98_pd.npz
a799470f598e45b29f274483e130473d,train,1,5.0,white,.\data\pd\a799470f598e45b29f274483e130473d_pd.npz
66e766372709481da27cff6d4f672148,train,1,8.0,1overf,.\data\pd\66e766372709481da27cff6d4f672148_pd.npz
6a9059edd8d646608c738e5d240717b5,train,1,6.0,1overf,.\data\pd\6a9059edd8d646608c738e5d240717b5_pd.npz
769745e2f01941afbaddd86abe3cfa4c,train,1,8.0,1overf,.\data\pd\769745e2f01941afbaddd86abe3cfa4c_pd.npz
5409038fcdb1481c85bc65ac86f51925,train,1,8.0,1overf,.\data\pd\5409038fcdb1481c85bc65ac86f51925_pd.npz
8255ca72fc52405a82af59bedea45844,train,1,10.0,1overf,.\data\pd\8255ca72fc52405a82af59bedea45844_pd.npz
08f49a83c8c5491f9bf69d31bb25b8c7,train,1,3.0,white,.\data\pd\08f49a83c8c5491f9bf69d31bb25b8c7_pd.npz
b2a7c7b7069747a2b800c9cdcab0289f,val,1,8.0,1overf,.\data\pd\b2a7c7b7069747a2b800c9cdcab0289f_pd.npz
b5f05b28ac2547f9851d7c4d47c3279c,train,1,8.0,1overf,.\data\pd\b5f05b28ac2547f9851d7c4d47c3279c_pd.npz
a0df46e8cfc94e578645919e72004f67,train,1,2.0,1overf,.\data\pd\a0df46e8cfc94e578645919e72004f67_pd.npz
37889261ec59414681eff1c9feaf0c4f,train,1,3.0,1overf,.\data\pd\37889261ec59414681eff1c9feaf0c4f_pd.npz
5fa93fa1e1164d218bbd45093c21ea21,train,1,4.0,1overf,.\data\pd\5fa93fa1e1164d218bbd45093c21ea21_pd.npz
14668fa98dcb4925b221b4b12ef75b7e,train,1,6.0,1overf,.\data\pd\14668fa98dcb4925b221b4b12ef75b7e_pd.npz
30d797d687f84d3eb5c20df9c462d1a9,val,1,2.0,1overf,.\data\pd\30d797d687f84d3eb5c20df9c462d1a9_pd.npz
479c7dc2c344477c979c661a9ab080cf,train,1,2.0,1overf,.\data\pd\479c7dc2c344477c979c661a9ab080cf_pd.npz
f2c3693586334be9b6fc7aae3a869d22,train,1,4.0,1overf,.\data\pd\f2c3693586334be9b6fc7aae3a869d22_pd.npz
f5982490375d4c948622389767ec992b,train,1,6.0,1overf,.\data\pd\f5982490375d4c948622389767ec992b_pd.npz
4f2cb876da6241ada6c342c399e27200,train,1,2.0,1overf,.\data\pd\4f2cb876da6241ada6c342c399e27200_pd.npz
a590d014fa734b8dadb859650704d7fe,val,1,5.0,1overf,.\data\pd\a590d014fa734b8dadb859650704d7fe_pd.npz
3e735337d14844258e5a04bfd5f38f65,train,1,10.0,white,.\data\pd\3e735337d14844258e5a04bfd5f38f65_pd.npz
efafea6df0c748659658954566a2d485,train,1,4.0,white,.\data\pd\efafea6df0c748659658954566a2d485_pd.npz
611b2ddaba3b4c89a0dae48e4d7a6f86,train,1,8.0,1overf,.\data\pd\611b2ddaba3b4c89a0dae48e4d7a6f86_pd.npz
353e864863274c5987911c05725dce93,train,1,4.0,1overf,.\data\pd\353e864863274c5987911c05725dce93_pd.npz
398c7b03074a427ba491c9d4295a6cc7,train,1,8.0,1overf,.\data\pd\398c7b03074a427ba491c9d4295a6cc7_pd.npz
5551287c44784e5b8b40b0f7ed7c2b64,train,1,8.0,white,.\data\pd\5551287c44784e5b8b40b0f7ed7c2b64_pd.npz
6224906981594a2da8eee1c721ec56ea,train,1,10.0,1overf,.\data\pd\6224906981594a2da8eee1c721ec56ea_pd.npz
d748722cae644919bfa7ecc70919f823,train,1,10.0,1overf,.\data\pd\d748722cae644919bfa7ecc70919f823_pd.npz
6b6be85e8af946dab87099c022c45218,train,1,8.0,1overf,.\data\pd\6b6be85e8af946dab87099c022c45218_pd.npz
0619de569f37496f9cf9577d938bd52f,test,1,4.0,1overf,.\data\pd\0619de569f37496f9cf9577d938bd52f_pd.npz
e57cee87d7724b0b8d99d3572d06128d,val,1,4.0,white,.\data\pd\e57cee87d7724b0b8d99d3572d06128d_pd.npz
5d106297bb984f28bec4ff1a4aa7d1dc,train,1,4.0,1overf,.\data\pd\5d106297bb984f28bec4ff1a4aa7d1dc_pd.npz
b2463a7950bb4aad8fd978587e6a84c4,train,1,5.0,white,.\data\pd\b2463a7950bb4aad8fd978587e6a84c4_pd.npz
cbe76941a3f94a67a6d04f7186bf04c5,val,1,3.0,1overf,.\data\pd\cbe76941a3f94a67a6d04f7186bf04c5_pd.npz
cb7b0dbc0d744389baf42d941953a2be,test,1,2.0,1overf,.\data\pd\cb7b0dbc0d744389baf42d941953a2be_pd.npz
95465a511199476e995088973d394222,train,1,4.0,1overf,.\data\pd\95465a511199476e995088973d394222_pd.npz
e3d5c4595def4e988db46634a9b39d0d,test,1,8.0,1overf,.\data\pd\e3d5c4595def4e988db46634a9b39d0d_pd.npz
336ce78dfaa54a54b0eca9915c85b0db,train,1,5.0,1overf,.\data\pd\336ce78dfaa54a54b0eca9915c85b0db_pd.npz
aac1ebf8f902408bb2c0e1b02047e58d,test,1,5.0,1overf,.\data\pd\aac1ebf8f902408bb2c0e1b02047e58d_pd.npz
c488c049eda742f586d1a02259630434,train,1,2.0,1overf,.\data\pd\c488c049eda742f586d1a02259630434_pd.npz
5ea673a792a04c6fbb4f86f9264d5f2e,train,1,4.0,1overf,.\data\pd\5ea673a792a04c6fbb4f86f9264d5f2e_pd.npz
22fc4cc94ddb498abd0f96051445341e,train,1,3.0,1overf,.\data\pd\22fc4cc94ddb498abd0f96051445341e_pd.npz
4512c51e1adc411591df0346622eaec8,train,1,10.0,white,.\data\pd\4512c51e1adc411591df0346622eaec8_pd.npz
bb7b6d80a7e844b0bc15df1c02b962d5,test,1,2.0,1overf,.\data\pd\bb7b6d80a7e844b0bc15df1c02b962d5_pd.npz
f721c079001248e4842051572ded7f40,train,1,4.0,1overf,.\data\pd\f721c079001248e4842051572ded7f40_pd.npz
4d6754e7bbe0440e9efa2a5896e0e978,val,1,6.0,1overf,.\data\pd\4d6754e7bbe0440e9efa2a5896e0e978_pd.npz
fb49f4d10d1b4484a5165b5e77703a0f,val,1,2.0,1overf,.\data\pd\fb49f4d10d1b4484a5165b5e77703a0f_pd.npz
369ef24ea33843d689d18cec6001b184,train,1,4.0,white,.\data\pd\369ef24ea33843d689d18cec6001b184_pd.npz
d9268aae3d254256a56918a1e82f8d30,val,1,3.0,1overf,.\data\pd\d9268aae3d254256a56918a1e82f8d30_pd.npz
574e09141e954e3cbf5cbca7315554b2,train,1,5.0,white,.\data\pd\574e09141e954e3cbf5cbca7315554b2_pd.npz
6984f07db5614db782faedd612d47df8,train,1,5.0,1overf,.\data\pd\6984f07db5614db782faedd612d47df8_pd.npz
e8eb47aeb78842e88f7ae51ee107e201,train,1,5.0,1overf,.\data\pd\e8eb47aeb78842e88f7ae51ee107e201_pd.npz
ab1bfd34a07140ecb387c863982d00ec,train,1,4.0,1overf,.\data\pd\ab1bfd34a07140ecb387c863982d00ec_pd.npz
a491e0c3282b41978875033f4446ce04,test,1,10.0,1overf,.\data\pd\a491e0c3282b41978875033f4446ce04_pd.npz
6a3b0db8532546fbbabb4197c22601a1,test,1,2.0,white,.\data\pd\6a3b0db8532546fbbabb4197c22601a1_pd.npz
67803b9bf51b43d08cf7c66a367a2263,train,1,5.0,white,.\data\pd\67803b9bf51b43d08cf7c66a367a2263_pd.npz
542c996800d040b3be65edec176016cc,train,1,8.0,1overf,.\data\pd\542c996800d040b3be65edec176016cc_pd.npz
3465d23f3ee7487daa32ece633b94976,train,1,10.0,white,.\data\pd\3465d23f3ee7487daa32ece633b94976_pd.npz
15c00ee73bbd47c7be8a46c0bc13227d,train,1,2.0,1overf,.\data\pd\15c00ee73bbd47c7be8a46c0bc13227d_pd.npz
f84a0d13ea704a2693e2e43991260bfd,val,1,8.0,1overf,.\data\pd\f84a0d13ea704a2693e2e43991260bfd_pd.npz
4475ad7579e144f78a972fc3c43e9d87,train,1,2.0,1overf,.\data\pd\4475ad7579e144f78a972fc3c43e9d87_pd.npz
7349cb2ede7a4958a408705c3340eedc,val,1,6.0,1overf,.\data\pd\7349cb2ede7a4958a408705c3340eedc_pd.npz
53e331c30652483998559647c666c698,train,1,5.0,1overf,.\data\pd\53e331c30652483998559647c666c698_pd.npz
3a5b036e8bd44379826079b2c3accb62,train,1,5.0,1overf,.\data\pd\3a5b036e8bd44379826079b2c3accb62_pd.npz
76e3d21a17794806948c5c83e9bb7097,train,1,3.0,white,.\data\pd\76e3d21a17794806948c5c83e9bb7097_pd.npz
ed3a03cb071a4ea486161d9490c79345,test,1,10.0,1overf,.\data\pd\ed3a03cb071a4ea486161d9490c79345_pd.npz
153ae375c59248a4b5129978715e3f65,val,1,6.0,1overf,.\data\pd\153ae375c59248a4b5129978715e3f65_pd.npz
79b8667b7a1b4a17b42d6f962c6fdd3f,test,1,2.0,1overf,.\data\pd\79b8667b7a1b4a17b42d6f962c6fdd3f_pd.npz
74f37a9e8cd940ff858f4848a6814d81,train,1,8.0,1overf,.\data\pd\74f37a9e8cd940ff858f4848a6814d81_pd.npz
90d5632aa0b64b6e847ffdd9e0cdb3b9,train,1,2.0,1overf,.\data\pd\90d5632aa0b64b6e847ffdd9e0cdb3b9_pd.npz
53c04ef5052341e5b5fd9a87c8815577,train,1,8.0,1overf,.\data\pd\53c04ef5052341e5b5fd9a87c8815577_pd.npz
dcf2bf8a89874e4091b630c12ed7e60a,train,1,10.0,1overf,.\data\pd\dcf2bf8a89874e4091b630c12ed7e60a_pd.npz
b38da292f23a4c35875f83c358f83011,test,1,10.0,1overf,.\data\pd\b38da292f23a4c35875f83c358f83011_pd.npz
19df9acdc7fc48b9ba9035963cbeb1ed,train,1,10.0,1overf,.\data\pd\19df9acdc7fc48b9ba9035963cbeb1ed_pd.npz
5d25a12354684c6692aa15482797dd14,train,1,4.0,white,.\data\pd\5d25a12354684c6692aa15482797dd14_pd.npz
43f35f7784514ee6ab7d5c16231929d7,val,1,2.0,1overf,.\data\pd\43f35f7784514ee6ab7d5c16231929d7_pd.npz
cf7a4ac8e4d54b628de865854a1447e1,val,1,2.0,1overf,.\data\pd\cf7a4ac8e4d54b628de865854a1447e1_pd.npz
2b83d521ec184461a1adff215f7ca4aa,val,1,4.0,1overf,.\data\pd\2b83d521ec184461a1adff215f7ca4aa_pd.npz
c80a2e3cb2c749599f0c0e09e254d447,train,1,5.0,1overf,.\data\pd\c80a2e3cb2c749599f0c0e09e254d447_pd.npz
881963d453b2493d8aec8c3adaec5100,train,1,10.0,1overf,.\data\pd\881963d453b2493d8aec8c3adaec5100_pd.npz
6ff2ee586b9e40bd911d05338d79012e,train,1,5.0,1overf,.\data\pd\6ff2ee586b9e40bd911d05338d79012e_pd.npz
fd52b17c17b8480d9c96462c392136dc,train,1,10.0,1overf,.\data\pd\fd52b17c17b8480d9c96462c392136dc_pd.npz
d08aee509bda4b96b152cb7ed53bc4a0,test,1,4.0,white,.\data\pd\d08aee509bda4b96b152cb7ed53bc4a0_pd.npz
d97a94ba58374ac58a93a51334d1fee7,train,1,10.0,1overf,.\data\pd\d97a94ba58374ac58a93a51334d1fee7_pd.npz
773a81ceb2274bd7898bf6442fe89bb5,train,1,5.0,white,.\data\pd\773a81ceb2274bd7898bf6442fe89bb5_pd.npz
7db7b50acc564c029df8a18b611fb278,train,1,5.0,1overf,.\data\pd\7db7b50acc564c029df8a18b611fb278_pd.npz
c16c0810ab694f28810ffbc4cff82e61,test,1,5.0,white,.\data\pd\c16c0810ab694f28810ffbc4cff82e61_pd.npz
699d66ef3f294c3480e02ee7d0d0d775,train,1,10.0,1overf,.\data\pd\699d66ef3f294c3480e02ee7d0d0d775_pd.npz
fb9cdeee814d42f69a30a61efd3f0d9d,test,1,8.0,1overf,.\data\pd\fb9cdeee814d42f69a30a61efd3f0d9d_pd.npz
3e3309dd232043d5aec4250e5f713ba4,train,1,2.0,1overf,.\data\pd\3e3309dd232043d5aec4250e5f713ba4_pd.npz
5915f55628054477b30e3acb85a054eb,train,1,5.0,1overf,.\data\pd\5915f55628054477b30e3acb85a054eb_pd.npz
8590f82ba5e34d90bd5b55d735573d2f,train,1,2.0,1overf,.\data\pd\8590f82ba5e34d90bd5b55d735573d2f_pd.npz
706309ac94d84707bfa2d2710cf0a849,train,1,4.0,1overf,.\data\pd\706309ac94d84707bfa2d2710cf0a849_pd.npz
92ecd978c2424b048e3f24abca03aa14,val,1,10.0,1overf,.\data\pd\92ecd978c2424b048e3f24abca03aa14_pd.npz
bff2824e758e4235b39d1925303a3c17,train,1,3.0,1overf,.\data\pd\bff2824e758e4235b39d1925303a3c17_pd.npz
bf6852e98f4645b78fb185c1f1216b65,train,1,5.0,white,.\data\pd\bf6852e98f4645b78fb185c1f1216b65_pd.npz
6f8454783b7e493592604a79c2b01721,val,1,8.0,1overf,.\data\pd\6f8454783b7e493592604a79c2b01721_pd.npz
ea9b12154ea14256ad8963fd96179994,train,1,6.0,1overf,.\data\pd\ea9b12154ea14256ad8963fd96179994_pd.npz
6c79f796b1cd4d978b8c23c292ba7d32,train,1,8.0,white,.\data\pd\6c79f796b1cd4d978b8c23c292ba7d32_pd.npz
fbc415db812f4f98853a22b091cd1849,train,1,8.0,1overf,.\data\pd\fbc415db812f4f98853a22b091cd1849_pd.npz
43163a3546d64dca8c53490517902c1d,train,1,2.0,1overf,.\data\pd\43163a3546d64dca8c53490517902c1d_pd.npz
21ffc3cbf22b4c16981e7c5b4efbdc3f,train,1,4.0,1overf,.\data\pd\21ffc3cbf22b4c16981e7c5b4efbdc3f_pd.npz
0e26b4ae93474a4fac122e2759be1d89,train,1,10.0,1overf,.\data\pd\0e26b4ae93474a4fac122e2759be1d89_pd.npz
9a6bd90ddf7f49b6a040150ab3a347f2,train,1,5.0,white,.\data\pd\9a6bd90ddf7f49b6a040150ab3a347f2_pd.npz
7f5181789a144271abd5d0255889e2ec,train,1,5.0,1overf,.\data\pd\7f5181789a144271abd5d0255889e2ec_pd.npz
c361a3502d03483b87e46300d3ee824a,test,1,3.0,white,.\data\pd\c361a3502d03483b87e46300d3ee824a_pd.npz
548504118ff746f184b9e6f6e6c0ad82,train,1,2.0,white,.\data\pd\548504118ff746f184b9e6f6e6c0ad82_pd.npz
b321ee34d2bf40628308a9bd56969074,train,1,4.0,1overf,.\data\pd\b321ee34d2bf40628308a9bd56969074_pd.npz
d69c2e97e94c4a82ae08aebe1df683e4,train,1,8.0,white,.\data\pd\d69c2e97e94c4a82ae08aebe1df683e4_pd.npz
fe7a127c28444b8eb131f0336ebe609b,train,1,8.0,1overf,.\data\pd\fe7a127c28444b8eb131f0336ebe609b_pd.npz
2d14a3132874452985fe7d588d0dd5db,train,1,8.0,1overf,.\data\pd\2d14a3132874452985fe7d588d0dd5db_pd.npz
c2575449a8da4b919afb67d1c887ebb5,train,1,4.0,1overf,.\data\pd\c2575449a8da4b919afb67d1c887ebb5_pd.npz
21eccce708854e699c0992df081c0e92,val,1,4.0,1overf,.\data\pd\21eccce708854e699c0992df081c0e92_pd.npz
9a9b2f803a3d43eb90264bf403ada76b,train,1,6.0,white,.\data\pd\9a9b2f803a3d43eb90264bf403ada76b_pd.npz
a72f040e045942c0ba56a5e665d9258b,train,1,3.0,1overf,.\data\pd\a72f040e045942c0ba56a5e665d9258b_pd.npz
e1115b06bec2424b924192897f5534a6,train,1,8.0,1overf,.\data\pd\e1115b06bec2424b924192897f5534a6_pd.npz
7dd3a0697733489c92f36f9560ee6998,train,1,6.0,1overf,.\data\pd\7dd3a0697733489c92f36f9560ee6998_pd.npz
990ed5c883a94d60b0e90ebbcaa1e2be,train,1,10.0,1overf,.\data\pd\990ed5c883a94d60b0e90ebbcaa1e2be_pd.npz
11006a9ccb2e494bb25d564ad09320b7,train,1,6.0,1overf,.\data\pd\11006a9ccb2e494bb25d564ad09320b7_pd.npz
2611400923d043f99304b336af2016f1,train,1,4.0,white,.\data\pd\2611400923d043f99304b336af2016f1_pd.npz
74695ed95e304b1fa138f4e49f68b0d9,train,1,3.0,white,.\data\pd\74695ed95e304b1fa138f4e49f68b0d9_pd.npz
1bbe1b1d111e4a828c5d248006d95321,test,1,10.0,1overf,.\data\pd\1bbe1b1d111e4a828c5d248006d95321_pd.npz
70dd7f9f27d140f1a52f5c51fd8b86f9,train,1,5.0,white,.\data\pd\70dd7f9f27d140f1a52f5c51fd8b86f9_pd.npz
cebacd33dc9d4c5f9faa62c4ebeb6477,val,1,8.0,1overf,.\data\pd\cebacd33dc9d4c5f9faa62c4ebeb6477_pd.npz
959328413869420d90d424e71eb651de,test,1,10.0,1overf,.\data\pd\959328413869420d90d424e71eb651de_pd.npz
2aff21ab04be4b5abb5c3eb52432ff38,train,1,8.0,1overf,.\data\pd\2aff21ab04be4b5abb5c3eb52432ff38_pd.npz
b55ee07a4ace4e7f84cbe9973e2016b4,val,1,6.0,1overf,.\data\pd\b55ee07a4ace4e7f84cbe9973e2016b4_pd.npz
a4127e438405475fb79c50af8824ddf9,train,1,3.0,1overf,.\data\pd\a4127e438405475fb79c50af8824ddf9_pd.npz
0ca93c82148b4b86960f680b796df9da,train,1,8.0,1overf,.\data\pd\0ca93c82148b4b86960f680b796df9da_pd.npz
298ce6740f7b4cee892481fbe65b0dc2,train,1,8.0,white,.\data\pd\298ce6740f7b4cee892481fbe65b0dc2_pd.npz
351fc4f596274fbd8954c4308d7ffd2d,val,1,10.0,1overf,.\data\pd\351fc4f596274fbd8954c4308d7ffd2d_pd.npz
55fb8f395ba3439a981f3a63ecdc0eba,train,1,3.0,white,.\data\pd\55fb8f395ba3439a981f3a63ecdc0eba_pd.npz
f9958557bcd940e3aa8d0491a86bea03,test,1,10.0,1overf,.\data\pd\f9958557bcd940e3aa8d0491a86bea03_pd.npz
25d71fb3bd984ca5969c9471297c3f1e,train,1,6.0,1overf,.\data\pd\25d71fb3bd984ca5969c9471297c3f1e_pd.npz
84dfc00533a3432eba7d1bef4260c08c,train,1,2.0,1overf,.\data\pd\84dfc00533a3432eba7d1bef4260c08c_pd.npz
d1c5e84cae2f454f862b36d0f5f441be,train,1,4.0,1overf,.\data\pd\d1c5e84cae2f454f862b36d0f5f441be_pd.npz
15fe1d9730c04891abf7e7d35502877f,test,1,6.0,1overf,.\data\pd\15fe1d9730c04891abf7e7d35502877f_pd.npz
