id,split,label,snr_target,snr_empirical,fs,N,T,f0,f1,phi0,noise_type,alpha,ar1_phi,seed,path
550c33c43b434eed9115e4fd74310d5b,val,1,4.0,4.000000000002039,2048,4096,2.0,20.0,80.0,3.278044392037514,white,nan,nan,2025,.\data\synthetic\val\white\550c33c43b434eed9115e4fd74310d5b.npy
9cb6be65ecf649bcbb51a535d54c43a7,train,1,2.0,2.0000000000003695,1024,2048,2.0,30.0,120.0,5.192983500957557,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\9cb6be65ecf649bcbb51a535d54c43a7.npy
e0cc0caa6bd14b1a86cfa595c7ec8155,train,1,4.0,4.000000000000768,1024,1024,1.0,30.0,120.0,3.622788677248509,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\e0cc0caa6bd14b1a86cfa595c7ec8155.npy
64dbb2c39e5d4523b393d927a2aa263b,train,1,8.0,8.000000000003975,1024,1024,1.0,30.0,180.0,4.446056408087057,white,nan,nan,2025,.\data\synthetic\train\white\64dbb2c39e5d4523b393d927a2aa263b.npy
09f598da6f804948917c8dff019270d2,test,1,6.0,6.000000000000007,1024,2048,2.0,40.0,80.0,0.5151864607800819,1overf,1.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.5\09f598da6f804948917c8dff019270d2.npy
d549a028ca144799900fa801ff92c0b3,train,1,10.0,10.000000000004853,2048,2048,1.0,20.0,80.0,0.2774527303896115,white,nan,nan,2025,.\data\synthetic\train\white\d549a028ca144799900fa801ff92c0b3.npy
9357237e3ba343cea884a9b72b538f41,train,1,4.0,4.00000000000203,1024,2048,2.0,40.0,80.0,0.18067163487391488,white,nan,nan,2025,.\data\synthetic\train\white\9357237e3ba343cea884a9b72b538f41.npy
b0898023d55645a78428a1a72b79bfbe,train,1,10.0,10.000000000001853,2048,4096,2.0,30.0,180.0,3.902764089088731,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\b0898023d55645a78428a1a72b79bfbe.npy
85860f1d7e204cba90ae82d659aa0555,test,1,4.0,4.000000000000165,1024,1024,1.0,40.0,180.0,5.720225255838843,1overf,1.0,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.0\85860f1d7e204cba90ae82d659aa0555.npy
e3a42bf43de4471ebfc5866dcd1f2fe4,train,1,3.0,3.0000000000014966,1024,1024,1.0,30.0,180.0,4.823610145982713,white,nan,nan,2025,.\data\synthetic\train\white\e3a42bf43de4471ebfc5866dcd1f2fe4.npy
097d2dcf8aa84edc9c61c25296c8ddaa,train,1,3.0,3.0000000000014753,1024,2048,2.0,30.0,120.0,1.9962881973492042,white,nan,nan,2025,.\data\synthetic\train\white\097d2dcf8aa84edc9c61c25296c8ddaa.npy
577de0ba24e04ebdb804de1881312cc9,test,1,10.0,10.000000000004759,1024,1024,1.0,20.0,120.0,0.5213281281022322,white,nan,nan,2025,.\data\synthetic\test\white\577de0ba24e04ebdb804de1881312cc9.npy
bb3079884900424ba1fb485ff67fb0ce,train,1,2.0,2.000000000000924,1024,2048,2.0,40.0,80.0,2.0005762515453185,white,nan,nan,2025,.\data\synthetic\train\white\bb3079884900424ba1fb485ff67fb0ce.npy
bfbf3e16e320460494d4852b69249b28,test,1,5.0,5.000000000000149,2048,4096,2.0,40.0,80.0,1.4390444635151003,1overf,1.0,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.0\bfbf3e16e320460494d4852b69249b28.npy
91c3aba6c16f4f2f80add8ffd176f6b4,train,1,8.0,8.000000000000012,1024,2048,2.0,40.0,80.0,4.838920781556019,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\91c3aba6c16f4f2f80add8ffd176f6b4.npy
00097e3dd036475584b83e7407394798,train,1,5.0,5.000000000002492,2048,2048,1.0,40.0,80.0,4.149355265686954,white,nan,nan,2025,.\data\synthetic\train\white\00097e3dd036475584b83e7407394798.npy
b6d9ce8289904162992bac3470da514c,train,1,10.0,10.000000000000025,2048,2048,1.0,20.0,180.0,0.669470662756887,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\b6d9ce8289904162992bac3470da514c.npy
0974030bf8774e1995c3a6fefc3f8249,val,1,4.0,4.000000000000712,1024,2048,2.0,30.0,120.0,1.586404314381505,1overf,0.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha0.5\0974030bf8774e1995c3a6fefc3f8249.npy
e1a3043a853f4258b3b8e1bea7c61ada,train,1,10.0,10.000000000004997,1024,1024,1.0,30.0,120.0,6.014981587513158,white,nan,nan,2025,.\data\synthetic\train\white\e1a3043a853f4258b3b8e1bea7c61ada.npy
2e7c35ff86ae41539804ef9567561171,test,1,4.0,4.000000000000763,1024,2048,2.0,30.0,120.0,4.045145378789866,1overf,0.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha0.5\2e7c35ff86ae41539804ef9567561171.npy
e52db6a5ceca4a0f92106016e673d09f,val,1,6.0,6.000000000003044,1024,1024,1.0,30.0,180.0,5.18677790794209,white,nan,nan,2025,.\data\synthetic\val\white\e52db6a5ceca4a0f92106016e673d09f.npy
7cffb2a2c38341ec9e387de6e83d420a,val,1,5.0,5.0000000000000115,2048,4096,2.0,30.0,120.0,5.702452994443409,1overf,1.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.5\7cffb2a2c38341ec9e387de6e83d420a.npy
efab4e6cebaa4a2298f41bbc0d898f93,val,1,10.0,10.000000000004874,2048,4096,2.0,20.0,80.0,4.108308815477062,white,nan,nan,2025,.\data\synthetic\val\white\efab4e6cebaa4a2298f41bbc0d898f93.npy
70f79eedb7cb464bb825815842fa0f4c,train,1,10.0,10.000000000001778,1024,1024,1.0,30.0,180.0,2.2628562272203383,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\70f79eedb7cb464bb825815842fa0f4c.npy
abcf0329915c4adab1b98a0059a27c32,test,1,8.0,8.000000000000016,2048,4096,2.0,30.0,180.0,3.2354961415484387,1overf,1.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.5\abcf0329915c4adab1b98a0059a27c32.npy
d4869dced5204feca42dbe5b277b062f,train,1,4.0,4.000000000002045,1024,2048,2.0,30.0,80.0,3.4337678225409065,white,nan,nan,2025,.\data\synthetic\train\white\d4869dced5204feca42dbe5b277b062f.npy
d710fe6717a84f7d97229bca12c53a87,train,1,5.0,5.000000000002582,2048,2048,1.0,30.0,180.0,0.26148488282438864,white,nan,nan,2025,.\data\synthetic\train\white\d710fe6717a84f7d97229bca12c53a87.npy
3b22614aac1948bd852438500f5c361e,train,1,8.0,8.00000000000396,1024,1024,1.0,40.0,80.0,1.680832027360528,white,nan,nan,2025,.\data\synthetic\train\white\3b22614aac1948bd852438500f5c361e.npy
d9fc19f6a20643deafc02b2aff1c74da,train,1,2.0,2.0000000000009943,2048,4096,2.0,30.0,180.0,3.213819694835254,white,nan,nan,2025,.\data\synthetic\train\white\d9fc19f6a20643deafc02b2aff1c74da.npy
b74ba88a16ec4744a7ff1fcec7166ace,test,1,5.0,5.000000000000013,2048,4096,2.0,20.0,180.0,0.39862312686901336,1overf,1.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.5\b74ba88a16ec4744a7ff1fcec7166ace.npy
984042f4eecb46d3b1b6bd39caccc648,train,1,6.0,6.000000000000187,2048,4096,2.0,40.0,80.0,3.5133916507229337,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\984042f4eecb46d3b1b6bd39caccc648.npy
f99e5adde35643e19e4c512eed532993,train,1,4.0,4.000000000000168,1024,1024,1.0,20.0,80.0,4.3281970367015274,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\f99e5adde35643e19e4c512eed532993.npy
27de31bd6453499fa31458b8b6cbff3d,train,1,6.0,6.000000000002971,1024,2048,2.0,30.0,80.0,5.28508682163938,white,nan,nan,2025,.\data\synthetic\train\white\27de31bd6453499fa31458b8b6cbff3d.npy
832aff6d03004809a38ae3f587c4aed5,train,1,2.0,2.0000000000000764,2048,2048,1.0,30.0,80.0,3.5300798547356163,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\832aff6d03004809a38ae3f587c4aed5.npy
d95b0491dec7408ca892683d05ee4793,train,1,10.0,10.000000000001839,2048,4096,2.0,30.0,120.0,0.5620944007295908,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\d95b0491dec7408ca892683d05ee4793.npy
c8e55aa7c84b494ea6ba3da6e6ee0269,train,1,5.0,5.0000000000009015,1024,1024,1.0,30.0,180.0,2.4540042670124076,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\c8e55aa7c84b494ea6ba3da6e6ee0269.npy
28d7eda5f3b94462baaed1bfbb9b55bf,test,1,2.0,2.0000000000003815,1024,1024,1.0,20.0,80.0,0.09884153307200251,1overf,0.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha0.5\28d7eda5f3b94462baaed1bfbb9b55bf.npy
ec5a8d5bf08e42e4b500bf39cf403435,val,1,10.0,10.000000000000021,1024,1024,1.0,40.0,120.0,1.4732871166281711,1overf,1.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.5\ec5a8d5bf08e42e4b500bf39cf403435.npy
cda60a15698f4ae583e068d282cee906,train,1,3.0,3.0000000000014433,2048,4096,2.0,20.0,120.0,2.830024425275362,white,nan,nan,2025,.\data\synthetic\train\white\cda60a15698f4ae583e068d282cee906.npy
0214a706869e43228eb4d4d1ca1c2106,train,1,3.0,3.0000000000000937,2048,4096,2.0,30.0,180.0,6.123121857217796,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\0214a706869e43228eb4d4d1ca1c2106.npy
7843ff0620c241f6b6cf2813f0ab8d8e,train,1,4.0,4.000000000000182,1024,1024,1.0,30.0,180.0,4.173835644124977,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\7843ff0620c241f6b6cf2813f0ab8d8e.npy
e12bf87a76ac491a8cd60253e873fba8,train,1,5.0,5.000000000000198,2048,2048,1.0,30.0,120.0,2.3056254273532595,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\e12bf87a76ac491a8cd60253e873fba8.npy
ad9b3f47655d492792cf63f4a755f1ec,train,1,10.0,10.000000000001844,2048,4096,2.0,30.0,180.0,5.973192264723577,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\ad9b3f47655d492792cf63f4a755f1ec.npy
66f6f096ca9840b8ac83e7bd410f4c98,train,1,4.0,4.000000000000011,1024,2048,2.0,30.0,120.0,0.44995767376859286,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\66f6f096ca9840b8ac83e7bd410f4c98.npy
a799470f598e45b29f274483e130473d,train,1,5.0,5.000000000002628,2048,2048,1.0,20.0,120.0,5.868383812163873,white,nan,nan,2025,.\data\synthetic\train\white\a799470f598e45b29f274483e130473d.npy
66e766372709481da27cff6d4f672148,train,1,8.0,8.000000000000025,1024,2048,2.0,40.0,180.0,0.6615612386283457,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\66e766372709481da27cff6d4f672148.npy
6a9059edd8d646608c738e5d240717b5,train,1,6.0,6.000000000000018,2048,2048,1.0,40.0,80.0,4.997572531279025,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\6a9059edd8d646608c738e5d240717b5.npy
769745e2f01941afbaddd86abe3cfa4c,train,1,8.0,8.000000000000016,2048,4096,2.0,20.0,120.0,2.09419996677744,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\769745e2f01941afbaddd86abe3cfa4c.npy
5409038fcdb1481c85bc65ac86f51925,train,1,8.0,8.000000000000242,2048,2048,1.0,30.0,180.0,4.664018178974444,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\5409038fcdb1481c85bc65ac86f51925.npy
8255ca72fc52405a82af59bedea45844,train,1,10.0,10.000000000000014,2048,4096,2.0,20.0,120.0,5.635813176153044,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\8255ca72fc52405a82af59bedea45844.npy
08f49a83c8c5491f9bf69d31bb25b8c7,train,1,3.0,3.0000000000014766,2048,2048,1.0,30.0,120.0,3.510839479935282,white,nan,nan,2025,.\data\synthetic\train\white\08f49a83c8c5491f9bf69d31bb25b8c7.npy
b2a7c7b7069747a2b800c9cdcab0289f,val,1,8.0,8.000000000000021,1024,1024,1.0,20.0,120.0,0.7092689776523343,1overf,1.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.5\b2a7c7b7069747a2b800c9cdcab0289f.npy
b5f05b28ac2547f9851d7c4d47c3279c,train,1,8.0,8.000000000000014,2048,2048,1.0,30.0,80.0,5.5420924490904255,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\b5f05b28ac2547f9851d7c4d47c3279c.npy
a0df46e8cfc94e578645919e72004f67,train,1,2.0,2.0000000000000493,2048,2048,1.0,30.0,120.0,1.5161324878315254,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\a0df46e8cfc94e578645919e72004f67.npy
37889261ec59414681eff1c9feaf0c4f,train,1,3.0,3.0000000000005396,2048,4096,2.0,20.0,80.0,2.6727428352539113,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\37889261ec59414681eff1c9feaf0c4f.npy
5fa93fa1e1164d218bbd45093c21ea21,train,1,4.0,4.000000000000126,2048,4096,2.0,30.0,180.0,4.968871239010262,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\5fa93fa1e1164d218bbd45093c21ea21.npy
14668fa98dcb4925b221b4b12ef75b7e,train,1,6.0,6.000000000001133,2048,2048,1.0,20.0,120.0,1.897071384516613,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\14668fa98dcb4925b221b4b12ef75b7e.npy
30d797d687f84d3eb5c20df9c462d1a9,val,1,2.0,2.000000000000005,2048,4096,2.0,20.0,80.0,2.891666717034105,1overf,1.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.5\30d797d687f84d3eb5c20df9c462d1a9.npy
479c7dc2c344477c979c661a9ab080cf,train,1,2.0,2.0000000000003646,2048,2048,1.0,30.0,120.0,1.6121149365174734,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\479c7dc2c344477c979c661a9ab080cf.npy
f2c3693586334be9b6fc7aae3a869d22,train,1,4.0,4.0000000000007105,2048,4096,2.0,40.0,120.0,2.2734758622674893,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\f2c3693586334be9b6fc7aae3a869d22.npy
f5982490375d4c948622389767ec992b,train,1,6.0,6.000000000000218,1024,1024,1.0,30.0,180.0,6.044976074692949,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\f5982490375d4c948622389767ec992b.npy
4f2cb876da6241ada6c342c399e27200,train,1,2.0,2.00000000000007,1024,2048,2.0,30.0,80.0,2.1891631944784606,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\4f2cb876da6241ada6c342c399e27200.npy
a590d014fa734b8dadb859650704d7fe,val,1,5.0,5.000000000000193,1024,1024,1.0,30.0,80.0,2.0977896139087173,1overf,1.0,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.0\a590d014fa734b8dadb859650704d7fe.npy
3e735337d14844258e5a04bfd5f38f65,train,1,10.0,10.000000000004851,2048,2048,1.0,30.0,120.0,3.1140484662043986,white,nan,nan,2025,.\data\synthetic\train\white\3e735337d14844258e5a04bfd5f38f65.npy
efafea6df0c748659658954566a2d485,train,1,4.0,4.000000000001821,1024,1024,1.0,20.0,80.0,4.402218236814715,white,nan,nan,2025,.\data\synthetic\train\white\efafea6df0c748659658954566a2d485.npy
611b2ddaba3b4c89a0dae48e4d7a6f86,train,1,8.0,8.000000000000314,2048,2048,1.0,30.0,80.0,5.853662097724623,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\611b2ddaba3b4c89a0dae48e4d7a6f86.npy
353e864863274c5987911c05725dce93,train,1,4.0,4.000000000000015,1024,1024,1.0,20.0,80.0,2.569559714657238,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\353e864863274c5987911c05725dce93.npy
398c7b03074a427ba491c9d4295a6cc7,train,1,8.0,8.000000000000215,1024,2048,2.0,30.0,120.0,4.874955582014273,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\398c7b03074a427ba491c9d4295a6cc7.npy
5551287c44784e5b8b40b0f7ed7c2b64,train,1,8.0,8.000000000003759,1024,1024,1.0,20.0,180.0,5.620985908717126,white,nan,nan,2025,.\data\synthetic\train\white\5551287c44784e5b8b40b0f7ed7c2b64.npy
6224906981594a2da8eee1c721ec56ea,train,1,10.0,10.000000000001734,1024,1024,1.0,40.0,80.0,4.06086574495018,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\6224906981594a2da8eee1c721ec56ea.npy
d748722cae644919bfa7ecc70919f823,train,1,10.0,10.000000000000336,2048,2048,1.0,30.0,180.0,4.488044471170104,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\d748722cae644919bfa7ecc70919f823.npy
6b6be85e8af946dab87099c022c45218,train,1,8.0,8.000000000001444,2048,4096,2.0,30.0,80.0,1.4106145984806338,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\6b6be85e8af946dab87099c022c45218.npy
0619de569f37496f9cf9577d938bd52f,test,1,4.0,4.000000000000009,2048,2048,1.0,40.0,80.0,0.6580400972711907,1overf,1.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.5\0619de569f37496f9cf9577d938bd52f.npy
e57cee87d7724b0b8d99d3572d06128d,val,1,4.0,4.0000000000019895,2048,4096,2.0,20.0,120.0,5.406087068743591,white,nan,nan,2025,.\data\synthetic\val\white\e57cee87d7724b0b8d99d3572d06128d.npy
5d106297bb984f28bec4ff1a4aa7d1dc,train,1,4.0,4.000000000000006,2048,4096,2.0,20.0,120.0,1.2657119974173363,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\5d106297bb984f28bec4ff1a4aa7d1dc.npy
b2463a7950bb4aad8fd978587e6a84c4,train,1,5.0,5.000000000002555,1024,1024,1.0,20.0,180.0,2.9467897546483846,white,nan,nan,2025,.\data\synthetic\train\white\b2463a7950bb4aad8fd978587e6a84c4.npy
cbe76941a3f94a67a6d04f7186bf04c5,val,1,3.0,3.0000000000000786,1024,2048,2.0,30.0,180.0,5.463627158986052,1overf,1.0,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.0\cbe76941a3f94a67a6d04f7186bf04c5.npy
cb7b0dbc0d744389baf42d941953a2be,test,1,2.0,2.000000000000329,1024,1024,1.0,20.0,80.0,4.763243098834576,1overf,0.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha0.5\cb7b0dbc0d744389baf42d941953a2be.npy
95465a511199476e995088973d394222,train,1,4.0,4.000000000000003,2048,4096,2.0,40.0,80.0,3.3812045149002996,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\95465a511199476e995088973d394222.npy
e3d5c4595def4e988db46634a9b39d0d,test,1,8.0,8.000000000000027,1024,1024,1.0,30.0,180.0,2.397852621412218,1overf,1.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.5\e3d5c4595def4e988db46634a9b39d0d.npy
336ce78dfaa54a54b0eca9915c85b0db,train,1,5.0,5.000000000000182,2048,2048,1.0,40.0,180.0,0.9675224871123519,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\336ce78dfaa54a54b0eca9915c85b0db.npy
aac1ebf8f902408bb2c0e1b02047e58d,test,1,5.0,5.000000000000948,2048,4096,2.0,30.0,180.0,2.706616751493728,1overf,0.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha0.5\aac1ebf8f902408bb2c0e1b02047e58d.npy
c488c049eda742f586d1a02259630434,train,1,2.0,2.000000000000333,2048,4096,2.0,40.0,80.0,5.607586001175427,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\c488c049eda742f586d1a02259630434.npy
5ea673a792a04c6fbb4f86f9264d5f2e,train,1,4.0,4.000000000000007,2048,2048,1.0,30.0,120.0,0.8540840266907649,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\5ea673a792a04c6fbb4f86f9264d5f2e.npy
22fc4cc94ddb498abd0f96051445341e,train,1,3.0,3.000000000000543,2048,2048,1.0,40.0,180.0,1.9223708904493573,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\22fc4cc94ddb498abd0f96051445341e.npy
4512c51e1adc411591df0346622eaec8,train,1,10.0,10.000000000004981,1024,1024,1.0,40.0,120.0,5.558967200167506,white,nan,nan,2025,.\data\synthetic\train\white\4512c51e1adc411591df0346622eaec8.npy
bb7b6d80a7e844b0bc15df1c02b962d5,test,1,2.0,2.0000000000000715,1024,1024,1.0,40.0,80.0,5.890816208818644,1overf,1.0,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.0\bb7b6d80a7e844b0bc15df1c02b962d5.npy
f721c079001248e4842051572ded7f40,train,1,4.0,4.000000000000005,2048,4096,2.0,30.0,120.0,2.3570686994460437,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\f721c079001248e4842051572ded7f40.npy
4d6754e7bbe0440e9efa2a5896e0e978,val,1,6.0,6.000000000000011,1024,2048,2.0,40.0,120.0,4.805208035900164,1overf,1.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.5\4d6754e7bbe0440e9efa2a5896e0e978.npy
fb49f4d10d1b4484a5165b5e77703a0f,val,1,2.0,2.0000000000003557,2048,2048,1.0,40.0,120.0,6.247756214481842,1overf,0.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha0.5\fb49f4d10d1b4484a5165b5e77703a0f.npy
369ef24ea33843d689d18cec6001b184,train,1,4.0,4.000000000002096,1024,2048,2.0,20.0,180.0,5.137515514977398,white,nan,nan,2025,.\data\synthetic\train\white\369ef24ea33843d689d18cec6001b184.npy
d9268aae3d254256a56918a1e82f8d30,val,1,3.0,3.000000000000099,1024,2048,2.0,20.0,180.0,2.1465067155180155,1overf,1.0,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.0\d9268aae3d254256a56918a1e82f8d30.npy
574e09141e954e3cbf5cbca7315554b2,train,1,5.0,5.000000000002464,1024,2048,2.0,20.0,80.0,2.9825438182502637,white,nan,nan,2025,.\data\synthetic\train\white\574e09141e954e3cbf5cbca7315554b2.npy
6984f07db5614db782faedd612d47df8,train,1,5.0,5.000000000000895,1024,1024,1.0,20.0,180.0,2.576032317917138,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\6984f07db5614db782faedd612d47df8.npy
e8eb47aeb78842e88f7ae51ee107e201,train,1,5.0,5.000000000000908,1024,2048,2.0,30.0,80.0,0.8270559656777369,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\e8eb47aeb78842e88f7ae51ee107e201.npy
ab1bfd34a07140ecb387c863982d00ec,train,1,4.0,4.000000000000004,2048,4096,2.0,20.0,80.0,4.394816435995293,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\ab1bfd34a07140ecb387c863982d00ec.npy
a491e0c3282b41978875033f4446ce04,test,1,10.0,10.00000000000198,1024,1024,1.0,20.0,120.0,2.188820006535485,1overf,0.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha0.5\a491e0c3282b41978875033f4446ce04.npy
6a3b0db8532546fbbabb4197c22601a1,test,1,2.0,2.000000000001021,1024,2048,2.0,20.0,80.0,0.01330457580403438,white,nan,nan,2025,.\data\synthetic\test\white\6a3b0db8532546fbbabb4197c22601a1.npy
67803b9bf51b43d08cf7c66a367a2263,train,1,5.0,5.0000000000024585,2048,2048,1.0,30.0,80.0,1.1869929747947052,white,nan,nan,2025,.\data\synthetic\train\white\67803b9bf51b43d08cf7c66a367a2263.npy
542c996800d040b3be65edec176016cc,train,1,8.0,8.000000000000336,1024,1024,1.0,30.0,120.0,1.698983252775244,1overf,1.0,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.0\542c996800d040b3be65edec176016cc.npy
3465d23f3ee7487daa32ece633b94976,train,1,10.0,10.000000000005063,1024,2048,2.0,30.0,80.0,1.3158129704566166,white,nan,nan,2025,.\data\synthetic\train\white\3465d23f3ee7487daa32ece633b94976.npy
15c00ee73bbd47c7be8a46c0bc13227d,train,1,2.0,2.0000000000003557,2048,4096,2.0,40.0,120.0,2.8247084336777375,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\15c00ee73bbd47c7be8a46c0bc13227d.npy
f84a0d13ea704a2693e2e43991260bfd,val,1,8.0,8.00000000000143,2048,4096,2.0,20.0,180.0,4.5814106798449545,1overf,0.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha0.5\f84a0d13ea704a2693e2e43991260bfd.npy
4475ad7579e144f78a972fc3c43e9d87,train,1,2.0,2.0000000000000058,2048,4096,2.0,40.0,180.0,0.4021575789905265,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\4475ad7579e144f78a972fc3c43e9d87.npy
7349cb2ede7a4958a408705c3340eedc,val,1,6.0,6.000000000000179,2048,4096,2.0,30.0,180.0,5.576357908940836,1overf,1.0,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.0\7349cb2ede7a4958a408705c3340eedc.npy
53e331c30652483998559647c666c698,train,1,5.0,5.0000000000000115,1024,1024,1.0,30.0,120.0,4.149482983263252,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\53e331c30652483998559647c666c698.npy
3a5b036e8bd44379826079b2c3accb62,train,1,5.0,5.000000000000889,1024,1024,1.0,30.0,180.0,4.167700493975762,1overf,0.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha0.5\3a5b036e8bd44379826079b2c3accb62.npy
76e3d21a17794806948c5c83e9bb7097,train,1,3.0,3.000000000001453,2048,2048,1.0,40.0,180.0,3.9895128177991244,white,nan,nan,2025,.\data\synthetic\train\white\76e3d21a17794806948c5c83e9bb7097.npy
ed3a03cb071a4ea486161d9490c79345,test,1,10.0,10.000000000000014,1024,2048,2.0,20.0,120.0,3.7266704975546903,1overf,1.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha1.5\ed3a03cb071a4ea486161d9490c79345.npy
153ae375c59248a4b5129978715e3f65,val,1,6.0,6.000000000000024,1024,1024,1.0,40.0,120.0,3.311335212526057,1overf,1.5,nan,2025,.\data\synthetic\val\colored_1overf_alpha1.5\153ae375c59248a4b5129978715e3f65.npy
79b8667b7a1b4a17b42d6f962c6fdd3f,test,1,2.0,2.0000000000003464,2048,4096,2.0,40.0,180.0,2.315988054464058,1overf,0.5,nan,2025,.\data\synthetic\test\colored_1overf_alpha0.5\79b8667b7a1b4a17b42d6f962c6fdd3f.npy
74f37a9e8cd940ff858f4848a6814d81,train,1,8.0,8.000000000000025,1024,2048,2.0,30.0,180.0,0.024554395989422637,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\74f37a9e8cd940ff858f4848a6814d81.npy
90d5632aa0b64b6e847ffdd9e0cdb3b9,train,1,2.0,2.000000000000005,2048,2048,1.0,20.0,180.0,1.881705228921109,1overf,1.5,nan,2025,.\data\synthetic\train\colored_1overf_alpha1.5\90d5632aa0b64b6e847ffdd9e0cdb3b9.npy
