id,split,label,snr_target,noise_type,tau_star,m_star,n_H0,n_H1,max_persistence_H1,runtime_ms,backend,max_points_used,pd_path
a83ebf6b641f40c2addfc7db82eea569,train,1,10.0,1overf,8,6,2008,836,1.9086081087589264,6419,ripser,2008,.\data\pd\a83ebf6b641f40c2addfc7db82eea569_pd.npz
50ffbf4321c540508228dbe633829c47,val,1,3.0,1overf,3,7,1006,591,0.7203067541122437,625,ripser,1006,.\data\pd\50ffbf4321c540508228dbe633829c47_pd.npz
ded36d825fb24d8f813dd9cb77ea1e34,train,1,2.0,1overf,5,8,3000,3026,0.7952965497970581,7886,ripser,3000,.\data\pd\ded36d825fb24d8f813dd9cb77ea1e34_pd.npz
7b820aab3edf4b49ba354d0d44ce10d8,train,1,8.0,1overf,8,6,3000,1355,1.9220737218856812,16161,ripser,3000,.\data\pd\7b820aab3edf4b49ba354d0d44ce10d8_pd.npz
3151be6fd8474189935a8e1b9e55eddd,test,1,8.0,white,6,6,2018,925,1.9311449527740479,11581,ripser,2018,.\data\pd\3151be6fd8474189935a8e1b9e55eddd_pd.npz
1808bea535dd4eb796471e08abb3ea18,train,1,4.0,1overf,4,6,2028,902,1.6616680026054382,9717,ripser,2028,.\data\pd\1808bea535dd4eb796471e08abb3ea18_pd.npz
74300281523b4c319c96df3dd5ad4f21,train,1,8.0,white,8,6,2008,886,1.7588868141174316,7311,ripser,2008,.\data\pd\74300281523b4c319c96df3dd5ad4f21_pd.npz
0ad233babb2a4e00b5f3766cf498222f,train,1,3.0,1overf,3,7,1006,549,0.7311682105064392,463,ripser,1006,.\data\pd\0ad233babb2a4e00b5f3766cf498222f_pd.npz
f1ac2d08c7cc4f7188a6c1550ce7798b,train,1,8.0,1overf,4,7,1000,373,2.1825798749923706,1534,ripser,1000,.\data\pd\f1ac2d08c7cc4f7188a6c1550ce7798b_pd.npz
e9277248265044d582ca05695e2739eb,val,1,10.0,1overf,4,6,2028,657,2.107035309076309,8253,ripser,2028,.\data\pd\e9277248265044d582ca05695e2739eb_pd.npz
78148a6be3654909b0d0fa060b50b6db,train,1,2.0,1overf,3,7,1006,526,0.7327605485916138,581,ripser,1006,.\data\pd\78148a6be3654909b0d0fa060b50b6db_pd.npz
f54067cd3960426b8467a1b5713502cf,train,1,5.0,1overf,12,7,1976,1041,1.996206283569336,9799,ripser,1976,.\data\pd\f54067cd3960426b8467a1b5713502cf_pd.npz
9a07de7243c54219b993349d102e9acc,test,1,6.0,1overf,4,6,1004,394,1.8466591835021973,1615,ripser,1004,.\data\pd\9a07de7243c54219b993349d102e9acc_pd.npz
5c9a351357744ddeb4b1069b7df51f09,train,1,8.0,1overf,4,5,1008,335,1.680035948753357,1529,ripser,1008,.\data\pd\5c9a351357744ddeb4b1069b7df51f09_pd.npz
f464e8ead7424b21a0aadc900781344e,test,1,3.0,white,7,7,2006,1521,1.3129906058311462,5651,ripser,2006,.\data\pd\f464e8ead7424b21a0aadc900781344e_pd.npz
6c97341e48244cd88303b62672c85ddb,train,1,4.0,1overf,6,6,994,466,1.6845418214797974,1447,ripser,994,.\data\pd\6c97341e48244cd88303b62672c85ddb_pd.npz
2c7b5a2968ef41868acf27a698e6e1ee,test,1,4.0,white,6,8,3000,2000,0.552969753742218,5110,ripser,3000,.\data\pd\2c7b5a2968ef41868acf27a698e6e1ee_pd.npz
6f3a35b094cb4b95ada993e8cc4ed373,train,1,8.0,white,8,7,2000,871,2.0494478344917297,7492,ripser,2000,.\data\pd\6f3a35b094cb4b95ada993e8cc4ed373_pd.npz
94ea73065b7a46c0851c2a93ba585169,test,1,8.0,1overf,6,6,2018,723,2.0835703313350677,11805,ripser,2018,.\data\pd\94ea73065b7a46c0851c2a93ba585169_pd.npz
a63d8796905941039bd06fb32f8447d3,train,1,4.0,white,11,7,3000,2286,1.8953502774238586,27605,ripser,3000,.\data\pd\a63d8796905941039bd06fb32f8447d3_pd.npz
868de431986243c48bf5fac29587915c,test,1,6.0,white,3,7,2030,1020,0.5714229941368103,3111,ripser,2030,.\data\pd\868de431986243c48bf5fac29587915c_pd.npz
7a03b0f2d9874968abaf3bbeaa919230,val,1,2.0,white,3,7,1006,869,0.7385296821594238,756,ripser,1006,.\data\pd\7a03b0f2d9874968abaf3bbeaa919230_pd.npz
acfbf0a6348a4f68bd04b3399cd32a41,test,1,10.0,1overf,8,6,2008,815,1.8521126210689545,6219,ripser,2008,.\data\pd\acfbf0a6348a4f68bd04b3399cd32a41_pd.npz
31533f09b5da4c36a310c18a2c69c5c9,train,1,3.0,1overf,3,6,1009,619,0.684674859046936,523,ripser,1009,.\data\pd\31533f09b5da4c36a310c18a2c69c5c9_pd.npz
e283d2705e1c4c8f9e8a47facbf2014a,val,1,3.0,1overf,9,7,1994,1424,0.7840214371681213,3264,ripser,1994,.\data\pd\e283d2705e1c4c8f9e8a47facbf2014a_pd.npz
b6df730fa7a24f699fb783ed9fb30731,train,1,2.0,white,5,7,2018,1996,0.696854829788208,4116,ripser,2018,.\data\pd\b6df730fa7a24f699fb783ed9fb30731_pd.npz
7f2aaf4ea250472e8a5da15d379cd1b5,train,1,3.0,1overf,8,6,3000,1708,1.7423608899116516,27090,ripser,3000,.\data\pd\7f2aaf4ea250472e8a5da15d379cd1b5_pd.npz
ed158bfaca6d4689b03b2c5cc0ff5c1e,train,1,4.0,1overf,5,8,3000,2102,1.9079142212867737,16530,ripser,3000,.\data\pd\ed158bfaca6d4689b03b2c5cc0ff5c1e_pd.npz
52233f10a4d040d299347a25ee20e9bf,test,1,6.0,1overf,6,7,3000,1516,0.5116909742355347,4413,ripser,3000,.\data\pd\52233f10a4d040d299347a25ee20e9bf_pd.npz
ac52eece9d20490287119764c936abf5,train,1,6.0,1overf,3,7,2030,1059,0.5803380012512207,2930,ripser,2030,.\data\pd\ac52eece9d20490287119764c936abf5_pd.npz
7c2a2f586fe3412abd709245df8bae0c,train,1,5.0,white,12,7,1976,1099,1.7760590314865112,6041,ripser,1976,.\data\pd\7c2a2f586fe3412abd709245df8bae0c_pd.npz
e3c17ae9239342a5a1f7ac443400ebae,train,1,10.0,1overf,6,6,3000,1031,0.4814361035823822,4309,ripser,3000,.\data\pd\e3c17ae9239342a5a1f7ac443400ebae_pd.npz
61a7fc8d11904d0f8936f40557c6a4ff,train,1,5.0,1overf,6,6,994,474,1.7557732462882996,978,ripser,994,.\data\pd\61a7fc8d11904d0f8936f40557c6a4ff_pd.npz
73aa41e7a0d64cb6a664ab40c524010d,train,1,8.0,white,4,6,1004,371,1.7391377091407776,813,ripser,1004,.\data\pd\73aa41e7a0d64cb6a664ab40c524010d_pd.npz
2a018d5152404f2db6e7e320657f32dd,train,1,3.0,1overf,5,7,3000,1506,1.9414826333522797,20384,ripser,3000,.\data\pd\2a018d5152404f2db6e7e320657f32dd_pd.npz
dc899b043464449cb06f64acd5bf55f8,train,1,6.0,1overf,12,6,1988,1159,1.9596209526062012,11670,ripser,1988,.\data\pd\dc899b043464449cb06f64acd5bf55f8_pd.npz
6146187636b34fe7b5af5be9c54abb09,val,1,3.0,white,6,7,2012,1624,1.130405068397522,4601,ripser,2012,.\data\pd\6146187636b34fe7b5af5be9c54abb09_pd.npz
de75b8e92f394ba58e7b7c47b403fd94,val,1,6.0,white,4,6,1004,423,1.5904914736747742,846,ripser,1004,.\data\pd\de75b8e92f394ba58e7b7c47b403fd94_pd.npz
345919e2bb944de58ba9aa696468e0be,train,1,5.0,1overf,6,6,994,425,1.9321267008781433,1920,ripser,994,.\data\pd\345919e2bb944de58ba9aa696468e0be_pd.npz
c370de7f03a141f387e8bc470e42a171,train,1,10.0,1overf,8,6,2008,822,1.9685533046722412,9158,ripser,2008,.\data\pd\c370de7f03a141f387e8bc470e42a171_pd.npz
c07240f16e864f71863977774c92275c,test,1,8.0,1overf,4,6,1004,383,1.8291473686695099,1014,ripser,1004,.\data\pd\c07240f16e864f71863977774c92275c_pd.npz
cb85eb1f672747c7a5792f8036077fba,val,1,10.0,1overf,8,6,3000,1094,2.114307463169098,40274,ripser,3000,.\data\pd\cb85eb1f672747c7a5792f8036077fba_pd.npz
8d17ca8c3af64183a119202a12ef3fd0,train,1,10.0,white,8,7,3000,1182,2.1120108366012573,13774,ripser,3000,.\data\pd\8d17ca8c3af64183a119202a12ef3fd0_pd.npz
2f89d8db7c9d4013aa2e3cfe3c8f658a,train,1,2.0,1overf,5,7,2018,1611,1.187914490699768,5709,ripser,2018,.\data\pd\2f89d8db7c9d4013aa2e3cfe3c8f658a_pd.npz
be7114b8f95d411c8d94f7208e419d32,train,1,5.0,white,12,8,3000,1926,1.9653425812721252,17454,ripser,3000,.\data\pd\be7114b8f95d411c8d94f7208e419d32_pd.npz
c02628afe11848529a8d5fa718f0cb92,train,1,6.0,1overf,6,5,1000,453,1.719271183013916,1265,ripser,1000,.\data\pd\c02628afe11848529a8d5fa718f0cb92_pd.npz
e18d32b74b534b97ab7fbc7564ee6d9a,train,1,10.0,1overf,6,6,2018,826,2.014720916748047,12416,ripser,2018,.\data\pd\e18d32b74b534b97ab7fbc7564ee6d9a_pd.npz
27da87c444884994afaa0609bfda1e0b,train,1,3.0,1overf,8,7,2000,1376,1.4466881155967712,5903,ripser,2000,.\data\pd\27da87c444884994afaa0609bfda1e0b_pd.npz
dd358f7407814e90b9e0ea0c9a6288b9,train,1,3.0,white,6,7,988,643,1.2687050104141235,817,ripser,988,.\data\pd\dd358f7407814e90b9e0ea0c9a6288b9_pd.npz
4de11ff036454416bcaa0de7b10198dd,train,1,4.0,1overf,11,7,1982,1343,1.7475383877754211,7200,ripser,1982,.\data\pd\4de11ff036454416bcaa0de7b10198dd_pd.npz
6fb74233e28e452f99ae97ec16b8921d,val,1,3.0,1overf,3,8,2027,1489,0.762592077255249,3030,ripser,2027,.\data\pd\6fb74233e28e452f99ae97ec16b8921d_pd.npz
d7e3c10ad81c4464b3762b987d5edab6,train,1,3.0,1overf,4,7,2024,1471,1.2892078757286072,4959,ripser,2024,.\data\pd\d7e3c10ad81c4464b3762b987d5edab6_pd.npz
86ec3eb3437842a8b0f276e896afeaf5,train,1,6.0,1overf,3,6,2033,781,0.5961978137493134,2652,ripser,2033,.\data\pd\86ec3eb3437842a8b0f276e896afeaf5_pd.npz
99d2e991d2a746abbd2e363f36c581c6,test,1,6.0,1overf,12,6,3000,1585,2.007641017436981,34714,ripser,3000,.\data\pd\99d2e991d2a746abbd2e363f36c581c6_pd.npz
02d115f90172452bb38c9322023417df,train,1,3.0,1overf,6,7,2012,1395,0.6934574842453003,2882,ripser,2012,.\data\pd\02d115f90172452bb38c9322023417df_pd.npz
bd06c29b59c2421da294bff7b22de1f9,train,1,8.0,1overf,8,6,3000,1099,2.1030817925930023,37698,ripser,3000,.\data\pd\bd06c29b59c2421da294bff7b22de1f9_pd.npz
4afa92e010a84a46811efcdeb8b7b140,train,1,2.0,1overf,5,7,994,868,1.0834972858428955,908,ripser,994,.\data\pd\4afa92e010a84a46811efcdeb8b7b140_pd.npz
11380946bcd4434eb649e8e3d7344219,train,1,8.0,1overf,6,6,994,369,1.962395578622818,1611,ripser,994,.\data\pd\11380946bcd4434eb649e8e3d7344219_pd.npz
ddd0ba8f490d45478aaef2ba188e5d7c,train,1,10.0,white,6,7,2012,737,2.155438542366028,10477,ripser,2012,.\data\pd\ddd0ba8f490d45478aaef2ba188e5d7c_pd.npz
c6975b212c2947d093c9c6d7cae6f24a,val,1,8.0,1overf,6,6,2018,857,1.7949411273002625,6423,ripser,2018,.\data\pd\c6975b212c2947d093c9c6d7cae6f24a_pd.npz
860d4f7341b24f33a2ee9a9db3302277,train,1,10.0,1overf,8,6,3000,1261,2.0137740075588226,26565,ripser,3000,.\data\pd\860d4f7341b24f33a2ee9a9db3302277_pd.npz
29021bfec4d648469b2f42726f8e9b65,train,1,4.0,1overf,5,6,3000,1421,1.894963651895523,29263,ripser,3000,.\data\pd\29021bfec4d648469b2f42726f8e9b65_pd.npz
22ed12ed75694c21b65ec315d4d90dd6,train,1,6.0,1overf,3,6,1009,383,0.9638797044754028,548,ripser,1009,.\data\pd\22ed12ed75694c21b65ec315d4d90dd6_pd.npz
aeff7fe9d8fc4e2c89d6e325f4d4ac96,train,1,3.0,white,4,7,2024,1532,1.0840164422988892,4439,ripser,2024,.\data\pd\aeff7fe9d8fc4e2c89d6e325f4d4ac96_pd.npz
e6ea5b34532442f0bccfc9144a369659,train,1,6.0,1overf,6,6,2018,713,2.058176636695862,10171,ripser,2018,.\data\pd\e6ea5b34532442f0bccfc9144a369659_pd.npz
8a1b4f7d517c4a68b118623ba60bd16e,train,1,4.0,white,4,7,2024,1247,1.5506694316864014,5295,ripser,2024,.\data\pd\8a1b4f7d517c4a68b118623ba60bd16e_pd.npz
e19b88c4c37440ab8c55b74d626ef66a,val,1,8.0,1overf,12,6,1988,1059,1.9973527789115906,10019,ripser,1988,.\data\pd\e19b88c4c37440ab8c55b74d626ef66a_pd.npz
6f182bb9d9564c62a87449b46c896358,val,1,5.0,1overf,6,6,994,503,1.900512456893921,1556,ripser,994,.\data\pd\6f182bb9d9564c62a87449b46c896358_pd.npz
2205ccc139f44eb8bc25bcd9cd8bb44c,train,1,5.0,1overf,4,6,1004,412,1.80326247215271,884,ripser,1004,.\data\pd\2205ccc139f44eb8bc25bcd9cd8bb44c_pd.npz
5f1c73e863444fe480c0a62fe276ff63,test,1,8.0,1overf,6,7,3000,1378,0.580205112695694,4396,ripser,3000,.\data\pd\5f1c73e863444fe480c0a62fe276ff63_pd.npz
4e310d8e559c4052b0a345491b159671,train,1,2.0,1overf,8,7,3000,2024,1.780366986989975,16892,ripser,3000,.\data\pd\4e310d8e559c4052b0a345491b159671_pd.npz
a858fb095a9145db866714bd9654ce54,train,1,8.0,1overf,4,6,1004,389,1.937978208065033,981,ripser,1004,.\data\pd\a858fb095a9145db866714bd9654ce54_pd.npz
925415518e94436094a41c434fe2dc81,train,1,4.0,1overf,12,7,3000,1852,1.8441778421401978,16741,ripser,3000,.\data\pd\925415518e94436094a41c434fe2dc81_pd.npz
26b123d0bbde4df9b4635ddc6bc4358b,train,1,2.0,1overf,5,7,2018,1573,0.9826979041099548,4835,ripser,2018,.\data\pd\26b123d0bbde4df9b4635ddc6bc4358b_pd.npz
f289bacfb51a4b0cae062616d039437c,val,1,5.0,white,12,8,3000,2033,1.8363120555877686,12396,ripser,3000,.\data\pd\f289bacfb51a4b0cae062616d039437c_pd.npz
6a662c187ddc4c51aa2fa849860f7fd2,train,1,3.0,1overf,11,6,3000,1619,2.0977672040462494,38109,ripser,3000,.\data\pd\6a662c187ddc4c51aa2fa849860f7fd2_pd.npz
d9cb5416f00047f9ba280df79d00f6ba,val,1,2.0,1overf,5,8,3000,3129,0.7868238687515259,6721,ripser,3000,.\data\pd\d9cb5416f00047f9ba280df79d00f6ba_pd.npz
3cadbeefffa845629490f37ec053ec3e,train,1,8.0,white,6,6,2018,889,1.6987435221672058,6048,ripser,2018,.\data\pd\3cadbeefffa845629490f37ec053ec3e_pd.npz
ab1f27baca8a4a04a15a71224980f870,train,1,5.0,1overf,8,7,2000,1077,1.7622365355491638,5607,ripser,2000,.\data\pd\ab1f27baca8a4a04a15a71224980f870_pd.npz
534bce103296485eb554e297476d0026,train,1,5.0,1overf,3,6,1009,426,0.8160364627838135,465,ripser,1009,.\data\pd\534bce103296485eb554e297476d0026_pd.npz
aaaa45bff5604319a9272d81c063dde7,test,1,2.0,white,5,7,2018,1953,0.7416594624519348,4161,ripser,2018,.\data\pd\aaaa45bff5604319a9272d81c063dde7_pd.npz
91706b87ccd74e959d4d58498e3cbd79,train,1,5.0,white,5,7,2018,1088,1.8031975030899048,7491,ripser,2018,.\data\pd\91706b87ccd74e959d4d58498e3cbd79_pd.npz
7b65fcf8da8a49019c98e4cf7ab3946f,train,1,6.0,1overf,4,6,1004,400,1.827108383178711,1021,ripser,1004,.\data\pd\7b65fcf8da8a49019c98e4cf7ab3946f_pd.npz
e41ee80a9b3343d19526f24f1c8c786e,train,1,4.0,white,8,8,3000,2115,1.755669891834259,11266,ripser,3000,.\data\pd\e41ee80a9b3343d19526f24f1c8c786e_pd.npz
2f6fab71b79f4177b5dbd29c8a24dc2d,train,1,3.0,1overf,4,8,996,614,1.3636146783828735,853,ripser,996,.\data\pd\2f6fab71b79f4177b5dbd29c8a24dc2d_pd.npz
813dce1a5c77408e885546d0c8248fe6,test,1,6.0,white,3,6,2033,1023,0.489493727684021,2965,ripser,2033,.\data\pd\813dce1a5c77408e885546d0c8248fe6_pd.npz
550c33c43b434eed9115e4fd74310d5b,val,1,4.0,white,12,8,3000,2024,1.7258449792861938,11192,ripser,3000,.\data\pd\550c33c43b434eed9115e4fd74310d5b_pd.npz
9cb6be65ecf649bcbb51a535d54c43a7,train,1,2.0,1overf,4,8,2020,1984,0.7054660320281982,3606,ripser,2020,.\data\pd\9cb6be65ecf649bcbb51a535d54c43a7_pd.npz
e0cc0caa6bd14b1a86cfa595c7ec8155,train,1,4.0,1overf,4,7,1000,503,1.5936992168426514,1163,ripser,1000,.\data\pd\e0cc0caa6bd14b1a86cfa595c7ec8155_pd.npz
64dbb2c39e5d4523b393d927a2aa263b,train,1,8.0,white,3,7,1006,384,0.7563130855560303,460,ripser,1006,.\data\pd\64dbb2c39e5d4523b393d927a2aa263b_pd.npz
09f598da6f804948917c8dff019270d2,test,1,6.0,1overf,6,6,2018,661,2.154278337955475,14203,ripser,2018,.\data\pd\09f598da6f804948917c8dff019270d2_pd.npz
d549a028ca144799900fa801ff92c0b3,train,1,10.0,white,12,6,1988,820,1.9127378463745117,6689,ripser,1988,.\data\pd\d549a028ca144799900fa801ff92c0b3_pd.npz
9357237e3ba343cea884a9b72b538f41,train,1,4.0,white,6,7,2012,1463,1.4717015624046326,5424,ripser,2012,.\data\pd\9357237e3ba343cea884a9b72b538f41_pd.npz
b0898023d55645a78428a1a72b79bfbe,train,1,10.0,1overf,6,7,3000,1252,0.4855824410915375,4077,ripser,3000,.\data\pd\b0898023d55645a78428a1a72b79bfbe_pd.npz
85860f1d7e204cba90ae82d659aa0555,test,1,4.0,1overf,3,6,1009,494,0.6030678749084473,493,ripser,1009,.\data\pd\85860f1d7e204cba90ae82d659aa0555_pd.npz
e3a42bf43de4471ebfc5866dcd1f2fe4,train,1,3.0,white,3,7,1006,601,0.8427971005439758,663,ripser,1006,.\data\pd\e3a42bf43de4471ebfc5866dcd1f2fe4_pd.npz
097d2dcf8aa84edc9c61c25296c8ddaa,train,1,3.0,white,4,7,2024,1581,1.2086055874824524,4603,ripser,2024,.\data\pd\097d2dcf8aa84edc9c61c25296c8ddaa_pd.npz
577de0ba24e04ebdb804de1881312cc9,test,1,10.0,white,4,6,1004,357,1.8139007687568665,919,ripser,1004,.\data\pd\577de0ba24e04ebdb804de1881312cc9_pd.npz
bb3079884900424ba1fb485ff67fb0ce,train,1,2.0,white,4,8,2020,2061,1.1388765573501587,4350,ripser,2020,.\data\pd\bb3079884900424ba1fb485ff67fb0ce_pd.npz
bfbf3e16e320460494d4852b69249b28,test,1,5.0,1overf,11,7,3000,1973,2.332211911678314,44399,ripser,3000,.\data\pd\bfbf3e16e320460494d4852b69249b28_pd.npz
91c3aba6c16f4f2f80add8ffd176f6b4,train,1,8.0,1overf,6,6,2018,632,2.20186784863472,8503,ripser,2018,.\data\pd\91c3aba6c16f4f2f80add8ffd176f6b4_pd.npz
00097e3dd036475584b83e7407394798,train,1,5.0,white,11,8,1971,1285,2.0680885314941406,7120,ripser,1971,.\data\pd\00097e3dd036475584b83e7407394798_pd.npz
b6d9ce8289904162992bac3470da514c,train,1,10.0,1overf,6,5,2024,789,0.5292735248804092,2904,ripser,2024,.\data\pd\b6d9ce8289904162992bac3470da514c_pd.npz
0974030bf8774e1995c3a6fefc3f8249,val,1,4.0,1overf,4,8,2020,1180,1.8024008870124817,6862,ripser,2020,.\data\pd\0974030bf8774e1995c3a6fefc3f8249_pd.npz
e1a3043a853f4258b3b8e1bea7c61ada,train,1,10.0,white,4,6,1004,336,1.8307129740715027,920,ripser,1004,.\data\pd\e1a3043a853f4258b3b8e1bea7c61ada_pd.npz
2e7c35ff86ae41539804ef9567561171,test,1,4.0,1overf,4,8,2020,1347,1.6102200150489807,5463,ripser,2020,.\data\pd\2e7c35ff86ae41539804ef9567561171_pd.npz
e52db6a5ceca4a0f92106016e673d09f,val,1,6.0,white,3,6,1009,428,0.6810672283172607,436,ripser,1009,.\data\pd\e52db6a5ceca4a0f92106016e673d09f_pd.npz
7cffb2a2c38341ec9e387de6e83d420a,val,1,5.0,1overf,8,6,3000,1514,1.8727229833602905,17585,ripser,3000,.\data\pd\7cffb2a2c38341ec9e387de6e83d420a_pd.npz
efab4e6cebaa4a2298f41bbc0d898f93,val,1,10.0,white,13,6,3000,1326,0.45606210827827454,3523,ripser,3000,.\data\pd\efab4e6cebaa4a2298f41bbc0d898f93_pd.npz
70f79eedb7cb464bb825815842fa0f4c,train,1,10.0,1overf,3,5,1012,353,0.5890635848045349,420,ripser,1012,.\data\pd\70f79eedb7cb464bb825815842fa0f4c_pd.npz
abcf0329915c4adab1b98a0059a27c32,test,1,8.0,1overf,5,6,3000,1066,2.354317218065262,53455,ripser,3000,.\data\pd\abcf0329915c4adab1b98a0059a27c32_pd.npz
d4869dced5204feca42dbe5b277b062f,train,1,4.0,white,6,7,2012,1355,1.643984615802765,6615,ripser,2012,.\data\pd\d4869dced5204feca42dbe5b277b062f_pd.npz
d710fe6717a84f7d97229bca12c53a87,train,1,5.0,white,5,6,2023,1149,1.6511077880859375,6744,ripser,2023,.\data\pd\d710fe6717a84f7d97229bca12c53a87_pd.npz
3b22614aac1948bd852438500f5c361e,train,1,8.0,white,6,6,994,379,1.8395363986492157,874,ripser,994,.\data\pd\3b22614aac1948bd852438500f5c361e_pd.npz
d9fc19f6a20643deafc02b2aff1c74da,train,1,2.0,white,5,8,3000,2901,0.920430600643158,7019,ripser,3000,.\data\pd\d9fc19f6a20643deafc02b2aff1c74da_pd.npz
b74ba88a16ec4744a7ff1fcec7166ace,test,1,5.0,1overf,6,6,3000,1563,0.6575614511966705,3870,ripser,3000,.\data\pd\b74ba88a16ec4744a7ff1fcec7166ace_pd.npz
984042f4eecb46d3b1b6bd39caccc648,train,1,6.0,1overf,12,7,3000,1842,1.9495828747749329,15414,ripser,3000,.\data\pd\984042f4eecb46d3b1b6bd39caccc648_pd.npz
f99e5adde35643e19e4c512eed532993,train,1,4.0,1overf,6,7,988,545,1.737097680568695,1208,ripser,988,.\data\pd\f99e5adde35643e19e4c512eed532993_pd.npz
27de31bd6453499fa31458b8b6cbff3d,train,1,6.0,white,6,6,2018,1058,1.6787382364273071,8516,ripser,2018,.\data\pd\27de31bd6453499fa31458b8b6cbff3d_pd.npz
832aff6d03004809a38ae3f587c4aed5,train,1,2.0,1overf,10,7,1988,1562,1.200154185295105,5085,ripser,1988,.\data\pd\832aff6d03004809a38ae3f587c4aed5_pd.npz
d95b0491dec7408ca892683d05ee4793,train,1,10.0,1overf,8,6,3000,1333,1.8964217901229858,25013,ripser,3000,.\data\pd\d95b0491dec7408ca892683d05ee4793_pd.npz
c8e55aa7c84b494ea6ba3da6e6ee0269,train,1,5.0,1overf,3,7,1006,467,0.7628254890441895,501,ripser,1006,.\data\pd\c8e55aa7c84b494ea6ba3da6e6ee0269_pd.npz
28d7eda5f3b94462baaed1bfbb9b55bf,test,1,2.0,1overf,5,7,994,822,0.7852839231491089,710,ripser,994,.\data\pd\28d7eda5f3b94462baaed1bfbb9b55bf_pd.npz
ec5a8d5bf08e42e4b500bf39cf403435,val,1,10.0,1overf,4,5,1008,301,1.747692346572876,916,ripser,1008,.\data\pd\ec5a8d5bf08e42e4b500bf39cf403435_pd.npz
cda60a15698f4ae583e068d282cee906,train,1,3.0,white,8,8,3000,2396,1.3515998125076294,8467,ripser,3000,.\data\pd\cda60a15698f4ae583e068d282cee906_pd.npz
0214a706869e43228eb4d4d1ca1c2106,train,1,3.0,1overf,6,8,3000,2122,0.9289233684539795,5096,ripser,3000,.\data\pd\0214a706869e43228eb4d4d1ca1c2106_pd.npz
7843ff0620c241f6b6cf2813f0ab8d8e,train,1,4.0,1overf,3,7,1006,521,0.8907324075698853,564,ripser,1006,.\data\pd\7843ff0620c241f6b6cf2813f0ab8d8e_pd.npz
e12bf87a76ac491a8cd60253e873fba8,train,1,5.0,1overf,8,6,2008,1090,1.7044725716114044,6833,ripser,2008,.\data\pd\e12bf87a76ac491a8cd60253e873fba8_pd.npz
ad9b3f47655d492792cf63f4a755f1ec,train,1,10.0,1overf,6,7,3000,1180,0.4961816966533661,3823,ripser,3000,.\data\pd\ad9b3f47655d492792cf63f4a755f1ec_pd.npz
66f6f096ca9840b8ac83e7bd410f4c98,train,1,4.0,1overf,4,6,2028,917,1.916427105665207,9104,ripser,2028,.\data\pd\66f6f096ca9840b8ac83e7bd410f4c98_pd.npz
a799470f598e45b29f274483e130473d,train,1,5.0,white,8,7,2000,1110,1.7381656765937805,5393,ripser,2000,.\data\pd\a799470f598e45b29f274483e130473d_pd.npz
66e766372709481da27cff6d4f672148,train,1,8.0,1overf,3,6,2033,749,0.4636482298374176,2490,ripser,2033,.\data\pd\66e766372709481da27cff6d4f672148_pd.npz
6a9059edd8d646608c738e5d240717b5,train,1,6.0,1overf,11,6,1993,1097,2.5927568674087524,36415,ripser,1993,.\data\pd\6a9059edd8d646608c738e5d240717b5_pd.npz
769745e2f01941afbaddd86abe3cfa4c,train,1,8.0,1overf,8,6,3000,1165,2.116635799407959,42610,ripser,3000,.\data\pd\769745e2f01941afbaddd86abe3cfa4c_pd.npz
5409038fcdb1481c85bc65ac86f51925,train,1,8.0,1overf,6,6,2018,813,0.5120895802974701,2679,ripser,2018,.\data\pd\5409038fcdb1481c85bc65ac86f51925_pd.npz
8255ca72fc52405a82af59bedea45844,train,1,10.0,1overf,8,6,3000,1076,2.1250855922698975,18368,ripser,3000,.\data\pd\8255ca72fc52405a82af59bedea45844_pd.npz
08f49a83c8c5491f9bf69d31bb25b8c7,train,1,3.0,white,8,8,1992,1456,1.4956942200660706,5224,ripser,1992,.\data\pd\08f49a83c8c5491f9bf69d31bb25b8c7_pd.npz
b2a7c7b7069747a2b800c9cdcab0289f,val,1,8.0,1overf,4,5,1008,400,1.6623213291168213,1005,ripser,1008,.\data\pd\b2a7c7b7069747a2b800c9cdcab0289f_pd.npz
b5f05b28ac2547f9851d7c4d47c3279c,train,1,8.0,1overf,12,6,1988,961,2.056859314441681,10309,ripser,1988,.\data\pd\b5f05b28ac2547f9851d7c4d47c3279c_pd.npz
a0df46e8cfc94e578645919e72004f67,train,1,2.0,1overf,8,8,1992,1409,1.4180265069007874,5333,ripser,1992,.\data\pd\a0df46e8cfc94e578645919e72004f67_pd.npz
37889261ec59414681eff1c9feaf0c4f,train,1,3.0,1overf,12,8,3000,2242,1.3651592135429382,9165,ripser,3000,.\data\pd\37889261ec59414681eff1c9feaf0c4f_pd.npz
5fa93fa1e1164d218bbd45093c21ea21,train,1,4.0,1overf,5,7,3000,1792,1.8942177295684814,17479,ripser,3000,.\data\pd\5fa93fa1e1164d218bbd45093c21ea21_pd.npz
14668fa98dcb4925b221b4b12ef75b7e,train,1,6.0,1overf,8,6,2008,918,1.7208727896213531,7328,ripser,2008,.\data\pd\14668fa98dcb4925b221b4b12ef75b7e_pd.npz
30d797d687f84d3eb5c20df9c462d1a9,val,1,2.0,1overf,11,7,3000,1802,1.6273459792137146,24645,ripser,3000,.\data\pd\30d797d687f84d3eb5c20df9c462d1a9_pd.npz
479c7dc2c344477c979c661a9ab080cf,train,1,2.0,1overf,7,7,2006,1838,0.7704542875289917,3255,ripser,2006,.\data\pd\479c7dc2c344477c979c661a9ab080cf_pd.npz
